Model,Feature_Selection,Dimensionality_Reduction_Technique,CV MSE Mean,CV MSE SD,CV MAE Mean,CV MAE SD,Final MSE,Final MAE
NSVR-2,MIT2,LPCA1,1343.2378391008438,427.65136663852167,31.509522229953387,2.2939218712364795,1232.5526634672185,34.73401258746344
NSVR-2,MIT2,SPCA1,1417.4846172864698,454.93462273189107,32.06072124094627,2.0129090832017447,1290.5998368116464,35.46795955291038
NSVR-2,MIT2,TSVD1,1471.0879209936004,1322.1782504258927,23.326468568061493,11.57013165588982,1352.5342791557312,18.92565218960485
NSVR-2,MIT3,DL1,15068775.950036358,18478177.512622274,1527.7683361522581,1842.1365885208227,125153283.98701423,8449.63811885389
NSVR-2,MIT3,DL2,13564877.535669675,16633428.666488092,1415.5478191220386,1697.9289950069358,314108.070381948,424.9775383494408
NSVR-2,MIT3,FA1,1566.219579549927,463.2828573309575,33.87777911683877,4.081883808096754,1290.2614315029773,35.56158613946369
NSVR-2,MIT3,FA2,1389.764536335962,486.4547555517032,32.4380251197837,3.785306441359414,1272.1538769984572,35.29601247556616
NSVR-2,MIT3,ICA1,1397.0646044147165,391.59098537496766,32.120512307658366,2.49636636199132,1224.7893646846242,34.61481205993639
NSVR-2,MIT3,ICA2,1374.729256603118,444.9933599091646,31.90025567301023,2.5124752320539483,1261.9524803758388,35.24990415176731
NSVR-2,MIT3,IPCA1,1397.575102899676,391.32101982327777,32.12683318775892,2.502723033420979,1224.4355828403789,34.60895970470759
NSVR-2,MIT3,IPCA2,1347.9659092990476,446.3286010945687,31.591176751792155,2.5847141012660613,1246.1325703127925,34.93618704857493
NSVR-2,MIT3,KPCA1-2,1633.6920313448404,539.9543397377288,33.661061450565505,4.353695765436137,1240.2792598341962,34.81546329870418
NSVR-2,MIT3,KPCA2-2,1371.4073506244229,454.7479924954537,31.92410610521491,2.58372144699685,1251.696326933782,35.03696395686542
NSVR-2,MIT3,KPCA1-3,3409.052203578768,3869.5476184215436,38.550677646609756,13.227093175149966,1259.0589645919451,35.06274362829813
